"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Gene0665",30.1111400857245,0.230216378544036,0.27824121742224,0.159242349188577,0.678768233247512,FALSE,"not significant"
"Gene0731",27.0080463147622,-0.229290168950161,0.255941169807402,0.159912030684196,0.678768233247512,FALSE,"not significant"
"Gene0314",14.3772992841901,-0.220882671245856,0.294864699314407,0.16131749943409,0.678773488809047,FALSE,"not significant"
"Gene0458",61.7904039776372,-0.226354044272666,0.255638365901123,0.161972237976679,0.678773488809047,FALSE,"not significant"
"Gene0797",21.8446775430147,-0.228091536219982,0.259255085746434,0.160638655511339,0.678773488809047,FALSE,"not significant"
"Gene0927",60.1380999081764,0.22321423548319,0.241642688927848,0.163040629424296,0.680367858652441,FALSE,"not significant"
"Gene0390",77.4518172352398,-0.225201643523835,0.256793008300873,0.165257104574428,0.683846344870751,FALSE,"not significant"
"Gene0942",287.553806810219,-0.222363189832496,0.281391300175596,0.165117314382969,0.683846344870751,FALSE,"not significant"
"Gene0261",35.8335471598064,0.223373226061512,0.238983233890882,0.166510333477069,0.686161332536756,FALSE,"not significant"
"Gene0253",57.1214759502198,-0.220596457075529,0.249185370754533,0.168303966956167,0.687944133091697,FALSE,"not significant"
"Gene0426",61.9898755793786,0.216796346046844,0.225233577259475,0.168334155923348,0.687944133091697,FALSE,"not significant"
"Gene0247",21.858426901543,-0.210784424369045,0.277501074913428,0.176382826104976,0.69499049807897,FALSE,"not significant"
"Gene0288",42.867763718726,-0.218313134058193,0.252552792075162,0.175877877112164,0.69499049807897,FALSE,"not significant"
"Gene0459",61.2858941294061,0.211445449551953,0.291758675732397,0.175360111486273,0.69499049807897,FALSE,"not significant"
"Gene0570",211.331616984859,-0.207814650436411,0.213314934462279,0.175798360760478,0.69499049807897,FALSE,"not significant"
"Gene0592",50.1756095822475,-0.212956954818261,0.286732039042233,0.176325631511553,0.69499049807897,FALSE,"not significant"
"Gene0697",388.029086307038,0.211378652234603,0.216806324197896,0.174080129622735,0.69499049807897,FALSE,"not significant"
"Gene0705",54.590763985586,0.211044457418009,0.266064533102484,0.173499714144949,0.69499049807897,FALSE,"not significant"
"Gene0771",12.8521586641266,-0.207806884354084,0.29588915776437,0.174865711207727,0.69499049807897,FALSE,"not significant"
"Gene0866",44.6766243467618,-0.214833723239645,0.275568392579578,0.173288707472209,0.69499049807897,FALSE,"not significant"
"Gene0245",105.405665177622,0.197418522901815,0.281871538089664,0.178612755711135,0.698213499598075,FALSE,"not significant"
"Gene0674",19.8617263678721,-0.211986838487902,0.287403234410702,0.178074476393251,0.698213499598075,FALSE,"not significant"
"Gene0411",162.029858873274,-0.210169360681241,0.230586011536084,0.182822757393098,0.711857114416435,FALSE,"not significant"
"Gene0234",30.4260541348831,-0.208130352863605,0.25640059996711,0.192168402502044,0.742400586228598,FALSE,"not significant"
"Gene0911",49.5634005019876,0.203567509828917,0.264692293439804,0.191625087007383,0.742400586228598,FALSE,"not significant"
"Gene0112",22.011710158628,0.196193929656563,0.273938840997658,0.202039357470239,0.742813845866417,FALSE,"not significant"
"Gene0343",105.289255146846,0.20520949526295,0.238835309405654,0.194629690366777,0.742813845866417,FALSE,"not significant"
"Gene0404",100.142989286658,-0.198346010046358,0.230054973134805,0.199159759448439,0.742813845866417,FALSE,"not significant"
"Gene0442",330.563925739647,-0.202207910441583,0.220624281454677,0.196040974889975,0.742813845866417,FALSE,"not significant"
"Gene0479",194.969616501942,0.193881151737547,0.270727585238149,0.199298348701501,0.742813845866417,FALSE,"not significant"
"Gene0506",76.751305979099,-0.204909104000211,0.259679640399694,0.193653166577852,0.742813845866417,FALSE,"not significant"
"Gene0563",72.6341815944837,-0.198546593742979,0.223113886163135,0.201889690098379,0.742813845866417,FALSE,"not significant"
"Gene0566",352.048673451745,-0.202091682706631,0.250211638050897,0.194603286150376,0.742813845866417,FALSE,"not significant"
"Gene0729",157.177649567569,-0.202365166174569,0.242884259983746,0.200163014689373,0.742813845866417,FALSE,"not significant"
"Gene0753",48.4149670309001,0.202147756476777,0.235290180158322,0.199745178448122,0.742813845866417,FALSE,"not significant"
"Gene0814",114.536456839484,-0.196084280917322,0.267092237210229,0.197017787848338,0.742813845866417,FALSE,"not significant"
"Gene0828",40.2116653145557,0.20177593473485,0.238660758994434,0.20158649666053,0.742813845866417,FALSE,"not significant"
"Gene0976",43.9178319322025,-0.202515771131789,0.235877474887306,0.197526785167422,0.742813845866417,FALSE,"not significant"
"Gene0726",64.1560425381216,-0.197719781297983,0.243294006732113,0.205056313033088,0.75111367996194,FALSE,"not significant"
"Gene0755",44.0278211618484,0.192892082212942,0.279313285844362,0.206792168671006,0.754676955039206,FALSE,"not significant"
"Gene0444",69.2632638726322,0.197383839493102,0.245163156962289,0.208515578166259,0.755391600023555,FALSE,"not significant"
"Gene0979",292.033445027591,0.195457435965048,0.23984195741535,0.207949192216915,0.755391600023555,FALSE,"not significant"
"Gene0127",98.0654663872366,-0.195385119676275,0.242753247907678,0.210472262492475,0.759697327025758,FALSE,"not significant"
"Gene0693",579.033237144584,0.193446065603241,0.227418837652025,0.212507811676401,0.76425536635622,FALSE,"not significant"
"Gene0323",317.055787101736,-0.188870358778892,0.221220402662228,0.217119810697553,0.772415441654244,FALSE,"not significant"
"Gene0490",19.7266927849048,-0.188873795960545,0.277939416472235,0.216567591522986,0.772415441654244,FALSE,"not significant"
"Gene0954",206.601623495062,0.194148861613329,0.240267556467149,0.216554539939162,0.772415441654244,FALSE,"not significant"
"Gene0188",55.5967410260256,0.190693924950816,0.242387343930463,0.218807916898605,0.775630931228387,FALSE,"not significant"
"Gene0203",18.7768011491749,-0.188360785952458,0.270605667232885,0.219800971116611,0.776368430122601,FALSE,"not significant"
"Gene0324",60.9028809748846,0.188640408388499,0.270888947483997,0.220657641412932,0.776620666752277,FALSE,"not significant"
"Gene0362",39.1356497647517,-0.174559924153967,0.277122567629057,0.223274317548927,0.783043617219465,FALSE,"not significant"
"Gene0146",173.048810547377,-0.177649667713911,0.192326957320803,0.225003021647912,0.784658607521609,FALSE,"not significant"
"Gene0865",28.91313022796,-0.190060588587582,0.242802948259659,0.225321581937449,0.784658607521609,FALSE,"not significant"
"Gene0760",75.7361315673926,0.188848008811944,0.241723384955415,0.229443008561489,0.796207492867765,FALSE,"not significant"
"Gene0707",40.0197586258508,0.187542440188331,0.24497512529991,0.230421530034714,0.796807318896267,FALSE,"not significant"
"Gene0331",35.9810820573244,-0.185333943559994,0.226729683437371,0.231278567419849,0.796984331631467,FALSE,"not significant"
"Gene0569",58.8156822649926,-0.181820718165855,0.212348152697688,0.232942289351039,0.799930292250617,FALSE,"not significant"
"Gene0862",1176.80842180349,-0.180820016551115,0.213084406324281,0.234842020566542,0.803663523668892,FALSE,"not significant"
"Gene0484",99.6953850285244,0.180369376930271,0.249569954131849,0.240434154925023,0.815284344416386,FALSE,"not significant"
"Gene0647",49.0430670675683,0.179838349927737,0.215037953198645,0.240710847896446,0.815284344416386,FALSE,"not significant"
"Gene0930",208.63969757014,0.179744629441475,0.213372712444018,0.239865344041122,0.815284344416386,FALSE,"not significant"
"Gene0128",112.896226916854,0.173868639725893,0.200082298132869,0.243369684806433,0.819379749022517,FALSE,"not significant"
"Gene0338",116.813414154249,0.173450524823129,0.199903941265462,0.243576993137128,0.819379749022517,FALSE,"not significant"
"Gene0600",73.9588632304872,0.176309463866617,0.246446326009151,0.252633559873752,0.846964714288614,FALSE,"not significant"
"Gene0214",158.537932570372,-0.169790083203843,0.23027641619859,0.257890736691754,0.847135836116991,FALSE,"not significant"
"Gene0485",146.498729333903,0.172738880517295,0.211759008256109,0.256603912979382,0.847135836116991,FALSE,"not significant"
"Gene0531",56.8928913599004,-0.171368732060189,0.248029221494712,0.255125988123158,0.847135836116991,FALSE,"not significant"
"Gene0765",197.106288966483,0.173051266556981,0.228404822291291,0.25722477525662,0.847135836116991,FALSE,"not significant"
"Gene0783",17.8935878428701,-0.164577176289567,0.269290146511937,0.258680508096392,0.847135836116991,FALSE,"not significant"
"Gene0859",100.179116659159,-0.174513545554638,0.232268355463129,0.257587532420647,0.847135836116991,FALSE,"not significant"
"Gene0869",55.5181724769573,-0.164074883832833,0.269324447144936,0.253942284729221,0.847135836116991,FALSE,"not significant"
"Gene0434",180.908769764307,-0.169537418117572,0.213809064785072,0.261126864497093,0.849521279564555,FALSE,"not significant"
"Gene0837",34.5695503019499,0.174143737703226,0.2450984738378,0.260809176635075,0.849521279564555,FALSE,"not significant"
"Gene0246",298.822751725001,-0.167766534113066,0.212568402334097,0.266258485659546,0.854966371160037,FALSE,"not significant"
"Gene0369",322.317999511767,0.169043026090342,0.218372821112733,0.265332099674824,0.854966371160037,FALSE,"not significant"
"Gene0551",41.7763830667664,-0.168931110225998,0.243485893794899,0.265853804095152,0.854966371160037,FALSE,"not significant"
"Gene0642",69.4105925535104,0.17173982952205,0.227622206870329,0.265862950164375,0.854966371160037,FALSE,"not significant"
"Gene0106",43.704656967565,-0.165819687507836,0.246100626895794,0.270307356631686,0.85557649742468,FALSE,"not significant"
"Gene0205",26.2874209082864,-0.168990664460863,0.250091898347799,0.269240815519036,0.85557649742468,FALSE,"not significant"
"Gene0260",17.7404315104011,-0.162360838774417,0.267126721790086,0.267612513624247,0.85557649742468,FALSE,"not significant"
"Gene0576",32.2438183107828,0.161909051974432,0.267185220915485,0.269572322658641,0.85557649742468,FALSE,"not significant"
"Gene0903",36.1849208851071,-0.167993561822364,0.240060115177424,0.270773957223382,0.85557649742468,FALSE,"not significant"
"Gene0438",239.856454827181,0.166425424708245,0.237703317018557,0.272751640864192,0.859080805142311,FALSE,"not significant"
"Gene0395",7.94705214476579,0.151637400971232,0.277863488248625,0.275709551358032,0.86462483608927,FALSE,"not significant"
"Gene0398",182.780999634566,-0.160548473650656,0.24920338115609,0.276260311632163,0.86462483608927,FALSE,"not significant"
"Gene0477",211.16383085857,-0.165165974214434,0.241733782225955,0.278120321809906,0.864971692672946,FALSE,"not significant"
"Gene0938",49.7106508985565,-0.166172023976014,0.232779802104451,0.277887220362171,0.864971692672946,FALSE,"not significant"
"Gene0140",231.473529169858,-0.160623009557865,0.221203944746945,0.279614272819573,0.866891899117735,FALSE,"not significant"
"Gene0161",130.060928370187,-0.163289254491163,0.229473049671242,0.283264736659254,0.870027405453424,FALSE,"not significant"
"Gene0307",42.1221909295171,0.162789692068282,0.233209112691547,0.281696047580792,0.870027405453424,FALSE,"not significant"
"Gene0358",79.9602441099767,0.164608971203837,0.238657418349162,0.282424740055309,0.870027405453424,FALSE,"not significant"
"Gene0219",142.910450165637,0.153100814507584,0.251227006526169,0.290217935833385,0.876434792573643,FALSE,"not significant"
"Gene0424",182.182809036901,-0.158910380755539,0.21442610368943,0.290438525668212,0.876434792573643,FALSE,"not significant"
"Gene0523",42.4301934050232,0.156360697520889,0.256420792965091,0.290359472982032,0.876434792573643,FALSE,"not significant"
"Gene0573",15.1881968101895,-0.149341353734031,0.270770289766754,0.290667959518862,0.876434792573643,FALSE,"not significant"
"Gene0589",112.650554471227,0.160209951079298,0.214603875074925,0.289826317278313,0.876434792573643,FALSE,"not significant"
"Gene0847",86.629167897538,0.161691821547586,0.236487741853224,0.288994943531105,0.876434792573643,FALSE,"not significant"
"Gene0894",81.3560810840289,-0.159550453858745,0.243146002089261,0.292323413191888,0.878747281601146,FALSE,"not significant"
"Gene0107",212.412826011703,-0.157712586270549,0.221135068660404,0.297835231021733,0.879280726807445,FALSE,"not significant"
"Gene0142",93.9941632045175,0.15004133190056,0.26102145807726,0.296952235118184,0.879280726807445,FALSE,"not significant"
"Gene0153",79.0888564436842,-0.146459066939666,0.266429332792808,0.29635664585773,0.879280726807445,FALSE,"not significant"
"Gene0181",159.332636789109,-0.159641228086585,0.21571012828646,0.295175628707846,0.879280726807445,FALSE,"not significant"
"Gene0317",75.969928216808,-0.118529301309358,0.287413500119708,0.296131539001624,0.879280726807445,FALSE,"not significant"
"Gene0500",106.434347862268,0.157633243267569,0.219836782442911,0.294695497643499,0.879280726807445,FALSE,"not significant"
"Gene0213",33.6451507363358,-0.147420044945654,0.261340099914976,0.299329495221964,0.881062115400365,FALSE,"not significant"
"Gene0170",17.3600161643211,0.154985159960305,0.251132921788607,0.301915766063221,0.886037663609869,FALSE,"not significant"
"Gene0396",75.0428892021567,0.15576588762668,0.216145441795209,0.303749071759219,0.888780567958187,FALSE,"not significant"
"Gene0114",21.4462666962766,0.143163297355397,0.251880360042689,0.330466061589001,0.889487799403224,FALSE,"not significant"
"Gene0136",338.267732648728,0.142006065285173,0.190861070431047,0.3319700195533,0.889487799403224,FALSE,"not significant"
"Gene0151",372.047349632205,-0.151211582142308,0.225622006684949,0.306031955053894,0.889487799403224,FALSE,"not significant"
"Gene0167",45.2971664388661,0.155586174757121,0.225223578319616,0.307191197464005,0.889487799403224,FALSE,"not significant"
"Gene0176",26.8337236675067,0.140101070855079,0.263726909327751,0.312985622718826,0.889487799403224,FALSE,"not significant"
"Gene0211",123.170782563745,0.151060575847032,0.240406943377436,0.31100237790119,0.889487799403224,FALSE,"not significant"
"Gene0226",97.8069976823153,0.134624557736903,0.258623357440867,0.327818619508366,0.889487799403224,FALSE,"not significant"
"Gene0243",88.5246238556914,-0.139958810880336,0.256584832638618,0.332638239711109,0.889487799403224,FALSE,"not significant"
"Gene0250",15.1522110365438,0.149529499496748,0.249167804443862,0.317927820052296,0.889487799403224,FALSE,"not significant"
"Gene0258",499.912381374115,0.146340880800017,0.215208453535112,0.330968961771518,0.889487799403224,FALSE,"not significant"
"Gene0262",18.6320708850355,-0.148525685516934,0.244560864973402,0.322197459040974,0.889487799403224,FALSE,"not significant"
"Gene0270",84.8611608468781,-0.146118360347942,0.233210724349099,0.329661498469655,0.889487799403224,FALSE,"not significant"
"Gene0283",33.5636528969082,0.152805430420779,0.23753688211021,0.309736746319039,0.889487799403224,FALSE,"not significant"
"Gene0290",156.746275192932,-0.150489491357394,0.224976668521053,0.31947241758693,0.889487799403224,FALSE,"not significant"
"Gene0413",127.332713422234,-0.140139214676952,0.25521429120078,0.335117311884802,0.889487799403224,FALSE,"not significant"
"Gene0433",32.3657217714865,0.147862258341855,0.247545971916191,0.320013018835366,0.889487799403224,FALSE,"not significant"
"Gene0441",30.8135896741222,0.150018875031881,0.224704958728363,0.322689837099843,0.889487799403224,FALSE,"not significant"
"Gene0449",164.725914537408,0.144627938051544,0.231917455312327,0.335469109380589,0.889487799403224,FALSE,"not significant"
"Gene0460",77.4658219433442,-0.151408073989531,0.210279337647248,0.311268401885904,0.889487799403224,FALSE,"not significant"
"Gene0473",159.94631658234,-0.141831814151377,0.243956848581226,0.329222944944973,0.889487799403224,FALSE,"not significant"
"Gene0476",18.0585322077304,0.151725224481906,0.241407364087145,0.315061843468352,0.889487799403224,FALSE,"not significant"
"Gene0492",99.5493763326628,-0.150353487716348,0.212132672405196,0.313134602925833,0.889487799403224,FALSE,"not significant"
"Gene0554",128.693335565285,0.153538164916948,0.232799136473605,0.310129968677908,0.889487799403224,FALSE,"not significant"
"Gene0639",123.868297423298,0.1493446368474,0.237748811569465,0.321581708287638,0.889487799403224,FALSE,"not significant"
"Gene0680",13.4659425348009,-0.136677231092833,0.262121200943767,0.33528940070557,0.889487799403224,FALSE,"not significant"
"Gene0686",15.6055412875692,0.141828550124193,0.249637256074038,0.333222780610835,0.889487799403224,FALSE,"not significant"
"Gene0690",561.352684790943,-0.152479080948418,0.238836291261715,0.30527530458022,0.889487799403224,FALSE,"not significant"
"Gene0718",24.0399202496584,0.138919202576413,0.266719056371281,0.3209376735294,0.889487799403224,FALSE,"not significant"
"Gene0748",37.7750960693337,0.147063135310381,0.233402112309145,0.330404285749709,0.889487799403224,FALSE,"not significant"
"Gene0775",168.620372533507,-0.147197733432238,0.243025239556865,0.320182238922113,0.889487799403224,FALSE,"not significant"
"Gene0788",178.0854042887,-0.14871918366885,0.221862201480729,0.317593326253335,0.889487799403224,FALSE,"not significant"
"Gene0824",91.3233701896277,0.147183393617192,0.221161012292018,0.328873482637262,0.889487799403224,FALSE,"not significant"
"Gene0917",103.136128196221,0.147021602180084,0.23503637429108,0.329567360996789,0.889487799403224,FALSE,"not significant"
"Gene0945",783.898734273734,0.138107807299546,0.259442782299961,0.310242971871603,0.889487799403224,FALSE,"not significant"
"Gene0962",39.8098754110422,-0.143845802544917,0.243286457742941,0.335271842135626,0.889487799403224,FALSE,"not significant"
"Gene0101",106.81953365179,-0.141503793939454,0.222956103432463,0.338070143512146,0.893005405580611,FALSE,"not significant"
"Gene0179",31.7202622543983,-0.140879947774541,0.218271324242199,0.347336765212674,0.893005405580611,FALSE,"not significant"
"Gene0187",23.4905488895289,0.136235540339416,0.242016975888766,0.35324553187977,0.893005405580611,FALSE,"not significant"
"Gene0189",90.6821240310964,-0.13540438943377,0.225356087094095,0.354929315171017,0.893005405580611,FALSE,"not significant"
"Gene0229",8.58790030516873,0.127812161493009,0.263167586574213,0.355909690563877,0.893005405580611,FALSE,"not significant"
"Gene0238",182.215416805125,-0.136583886128957,0.247650493760992,0.34153312629074,0.893005405580611,FALSE,"not significant"
"Gene0268",63.1538845880002,-0.140274164325817,0.214147091982715,0.348475371896086,0.893005405580611,FALSE,"not significant"
"Gene0293",80.1531278167638,-0.131080908074295,0.197290345269719,0.367651937598773,0.893005405580611,FALSE,"not significant"
"Gene0299",129.491623186998,0.138015144274538,0.245048875369474,0.343543450777598,0.893005405580611,FALSE,"not significant"
"Gene0300",86.2176051415361,0.130233125139795,0.24820214584212,0.362440722208215,0.893005405580611,FALSE,"not significant"
"Gene0340",40.5211168987993,0.133342612577274,0.227761138602178,0.368398589966521,0.893005405580611,FALSE,"not significant"
"Gene0380",29.7146226633099,-0.0946914362146575,0.28128849362349,0.338698279207087,0.893005405580611,FALSE,"not significant"
"Gene0381",87.9896698194083,-0.131170998748843,0.235975892212514,0.368302787540478,0.893005405580611,FALSE,"not significant"
"Gene0386",320.645514295008,0.133579285949184,0.23534220125046,0.36391361540215,0.893005405580611,FALSE,"not significant"
"Gene0394",192.213535966979,0.134845252472375,0.213631498121021,0.367087367147447,0.893005405580611,FALSE,"not significant"
"Gene0409",40.3158218878503,0.136539558255309,0.212326078498885,0.360197894285731,0.893005405580611,FALSE,"not significant"
"Gene0463",101.045140201508,-0.13307981178654,0.237499470548492,0.35779984468609,0.893005405580611,FALSE,"not significant"
"Gene0470",158.766212327848,0.141227606127496,0.219833371359579,0.348418147644496,0.893005405580611,FALSE,"not significant"
"Gene0493",54.4880459137421,0.128340315946731,0.247671845936215,0.364585566424551,0.893005405580611,FALSE,"not significant"
"Gene0537",225.084524808721,-0.137560377668069,0.203300061290088,0.352036698619015,0.893005405580611,FALSE,"not significant"
"Gene0659",166.40542981374,0.131670553395215,0.253105976085992,0.345254648577946,0.893005405580611,FALSE,"not significant"
"Gene0670",144.381740466349,0.136923135387903,0.212585353968882,0.357816277160113,0.893005405580611,FALSE,"not significant"
"Gene0688",111.235849187353,-0.133594745283315,0.201828556947126,0.361701187970486,0.893005405580611,FALSE,"not significant"
"Gene0694",42.9039896862564,-0.137685534654234,0.231005349355826,0.356614491451846,0.893005405580611,FALSE,"not significant"
"Gene0750",328.204191065272,-0.137972192351014,0.223343981356692,0.355497492411026,0.893005405580611,FALSE,"not significant"
"Gene0752",23.5922197779728,-0.131909701473996,0.239872910210743,0.364471810704338,0.893005405580611,FALSE,"not significant"
"Gene0759",142.798356141428,-0.131881735187305,0.187400073774973,0.356642543753459,0.893005405580611,FALSE,"not significant"
"Gene0767",194.765407082315,0.140417881701372,0.22488508882246,0.344146465891802,0.893005405580611,FALSE,"not significant"
"Gene0855",69.4455518432011,0.133117895259064,0.241225437977582,0.358777524544169,0.893005405580611,FALSE,"not significant"
"Gene0863",89.4473220190552,-0.140556809636819,0.2420020201789,0.34102091409011,0.893005405580611,FALSE,"not significant"
"Gene0886",360.411283063836,0.14073920675616,0.222872119237897,0.348806245448468,0.893005405580611,FALSE,"not significant"
"Gene0916",131.472408016864,-0.126935925714101,0.253079554012257,0.366120145406594,0.893005405580611,FALSE,"not significant"
"Gene0926",50.4179363103332,0.13429151331629,0.217270311622739,0.367916937631137,0.893005405580611,FALSE,"not significant"
"Gene0928",13.6687415687459,0.131639051796727,0.258980990152697,0.346515422176218,0.893005405580611,FALSE,"not significant"
"Gene0975",130.999313774762,0.135297811146499,0.230164760853161,0.353844699634661,0.893005405580611,FALSE,"not significant"
"Gene0355",526.165049507384,0.131133126586285,0.223244848774869,0.371099801615639,0.89516513121431,FALSE,"not significant"
"Gene0919",116.895350281833,0.123843679010276,0.247080958392232,0.370758054547318,0.89516513121431,FALSE,"not significant"
"Gene0333",104.595908778926,0.128232623650008,0.248016396453469,0.374485421662866,0.897791976828369,FALSE,"not significant"
"Gene0540",198.385429615284,0.131718615514595,0.207690256069668,0.37574064764174,0.897791976828369,FALSE,"not significant"
"Gene0541",90.7995477645739,-0.130293701157659,0.216089793928109,0.373128081000181,0.897791976828369,FALSE,"not significant"
"Gene0550",26.8856517691139,0.129329994598668,0.243485033751149,0.375819897276991,0.897791976828369,FALSE,"not significant"
"Gene0774",52.7420131714935,-0.129451230274635,0.229787729948942,0.379669733819488,0.900463709226556,FALSE,"not significant"
"Gene0947",30.9612142896306,-0.130470883075895,0.232506424393607,0.379465764396474,0.900463709226556,FALSE,"not significant"
"Gene0973",378.466946385013,-0.129451938265872,0.217788053021765,0.379116890656616,0.900463709226556,FALSE,"not significant"
"Gene0208",86.2383836215501,-0.126399815586095,0.191070565476747,0.381323982571013,0.902223489862994,FALSE,"not significant"
"Gene0391",46.6094357606753,0.124903636186886,0.243570956657958,0.386786696527928,0.910060679509855,FALSE,"not significant"
"Gene0435",53.2205144439592,-0.127184015434038,0.203417269341037,0.387739334646306,0.910060679509855,FALSE,"not significant"
"Gene0496",66.2053002759181,0.125350864506337,0.19056200285088,0.386242088301808,0.910060679509855,FALSE,"not significant"
"Gene0800",46.3245956240828,-0.126124459955613,0.237710814321728,0.388317094795914,0.910060679509855,FALSE,"not significant"
"Gene0616",141.927838507659,-0.125264663812834,0.19828588848993,0.389769946583148,0.911306092602206,FALSE,"not significant"
"Gene0488",67.9842233090176,0.122680105855073,0.234729134227151,0.396402114742806,0.911724863908454,FALSE,"not significant"
"Gene0661",13.380651445557,-0.118320591012891,0.257745944841668,0.392020390867954,0.911724863908454,FALSE,"not significant"
"Gene0671",29.5427176951909,0.117622323014544,0.246265195396441,0.396234544113167,0.911724863908454,FALSE,"not significant"
"Gene0737",79.3752834773064,-0.123215899579804,0.228252537795773,0.394662490427739,0.911724863908454,FALSE,"not significant"
"Gene0780",214.98276640563,-0.124432380219565,0.201452923465879,0.395899805401551,0.911724863908454,FALSE,"not significant"
"Gene0809",30.5040018756472,0.126136336079282,0.22631054797192,0.392810301131919,0.911724863908454,FALSE,"not significant"
"Gene0924",108.695043503595,0.126342486245257,0.236486531612456,0.390975102471083,0.911724863908454,FALSE,"not significant"
"Gene0132",19.0620638146114,-0.123222624014896,0.23687143785692,0.401085242115575,0.918677347075775,FALSE,"not significant"
"Gene0740",445.478766941294,0.120936510765084,0.243167378697005,0.401282723899631,0.918677347075775,FALSE,"not significant"
"Gene0714",92.8776516816062,-0.1242331930684,0.221795322339043,0.402556952643322,0.919466111233824,FALSE,"not significant"
"Gene0654",193.373437946772,0.122222404461871,0.225030246117875,0.405745890797475,0.922553446912004,FALSE,"not significant"
"Gene0873",150.65500998774,0.121030267008656,0.225402798960067,0.406085653205312,0.922553446912004,FALSE,"not significant"
"Gene0875",44.0536304994253,0.123478382444814,0.225536655960379,0.406707080741793,0.922553446912004,FALSE,"not significant"
"Gene0215",176.381342960428,0.120898137006657,0.235530807198736,0.408149591028032,0.923706969168704,FALSE,"not significant"
"Gene0108",89.7853671882061,0.111992519076307,0.225214444328901,0.442003969569492,0.924190118190755,FALSE,"not significant"
"Gene0141",176.164937973636,0.120035438278561,0.200358283794761,0.413299432937416,0.924190118190755,FALSE,"not significant"
"Gene0173",29.4036076915285,-0.112359241277344,0.232155494438049,0.438969093726085,0.924190118190755,FALSE,"not significant"
"Gene0200",106.628638939174,0.108365422470144,0.243216743489136,0.431890590972286,0.924190118190755,FALSE,"not significant"
"Gene0292",234.08142613862,0.117037682574405,0.218899795912518,0.427501775441873,0.924190118190755,FALSE,"not significant"
"Gene0316",330.94431545699,-0.117285789092639,0.21697124848774,0.425426723321818,0.924190118190755,FALSE,"not significant"
"Gene0425",117.285513140043,0.114929586329858,0.218969090052818,0.437588509489766,0.924190118190755,FALSE,"not significant"
"Gene0443",162.2878555386,-0.113302521446042,0.216043955592284,0.433551022545425,0.924190118190755,FALSE,"not significant"
"Gene0495",18.0564234074754,0.115449978954825,0.240498608716612,0.423257571548361,0.924190118190755,FALSE,"not significant"
"Gene0514",138.075723187859,0.101365272147732,0.249592760287673,0.435174600859457,0.924190118190755,FALSE,"not significant"
"Gene0553",29.9210891500136,-0.108012131341645,0.242249122912231,0.440827733985138,0.924190118190755,FALSE,"not significant"
"Gene0586",31.2979620323556,-0.117527036343924,0.243081199777738,0.414226260691051,0.924190118190755,FALSE,"not significant"
"Gene0587",53.0766184434573,-0.107797165413566,0.23859640772793,0.437706011642313,0.924190118190755,FALSE,"not significant"
"Gene0605",138.371150989812,-0.102262311032788,0.249023480862898,0.434554584454519,0.924190118190755,FALSE,"not significant"
"Gene0607",221.287313064873,0.115761933102239,0.204042314073038,0.429726706804499,0.924190118190755,FALSE,"not significant"
"Gene0608",37.1953899387481,0.118462848673107,0.207567692633988,0.422597063871592,0.924190118190755,FALSE,"not significant"
"Gene0611",273.687769262938,-0.115922338595103,0.205797484969808,0.43246609696411,0.924190118190755,FALSE,"not significant"
"Gene0613",48.6357644520168,0.115444189236766,0.214617122069006,0.436073217121485,0.924190118190755,FALSE,"not significant"
"Gene0628",50.7490945701295,0.112053787574423,0.230008135094709,0.438643749824047,0.924190118190755,FALSE,"not significant"
"Gene0629",106.809338549856,-0.116759398403061,0.210440716227466,0.41987484329374,0.924190118190755,FALSE,"not significant"
"Gene0637",121.930421479999,-0.110302415483598,0.189398561890364,0.441173051451016,0.924190118190755,FALSE,"not significant"
"Gene0641",195.944263601585,0.118562415341891,0.202963041440378,0.420505202194787,0.924190118190755,FALSE,"not significant"
"Gene0679",31.5003926415371,-0.117871702435957,0.233248631931526,0.417759190602273,0.924190118190755,FALSE,"not significant"
"Gene0745",137.012311013178,0.113933014129727,0.208754306912342,0.434218493589124,0.924190118190755,FALSE,"not significant"
"Gene0781",143.941368125099,-0.118681897148952,0.233405193508997,0.411062115118446,0.924190118190755,FALSE,"not significant"
"Gene0796",68.9116319738195,-0.111346860289329,0.195138980712996,0.440642748599752,0.924190118190755,FALSE,"not significant"
"Gene0825",79.4231736023248,-0.120376747602762,0.210411821618427,0.412964627556919,0.924190118190755,FALSE,"not significant"
"Gene0844",46.0979432247474,0.116001385665736,0.223441338433508,0.432302197650433,0.924190118190755,FALSE,"not significant"
"Gene0856",260.927145857203,0.105927311761823,0.248159334063291,0.436776091339663,0.924190118190755,FALSE,"not significant"
"Gene0864",728.295529368484,0.109273777114597,0.184462431248253,0.438927940005063,0.924190118190755,FALSE,"not significant"
"Gene0877",67.8813273224652,-0.115863567098507,0.220153792491933,0.431542929403572,0.924190118190755,FALSE,"not significant"
"Gene0900",57.813560679816,-0.119898900754844,0.22103984354953,0.409897679813816,0.924190118190755,FALSE,"not significant"
"Gene0920",139.887244807912,-0.114428100401471,0.234438197640086,0.422600939882501,0.924190118190755,FALSE,"not significant"
"Gene0922",212.101642434221,-0.11533277096372,0.19287937504052,0.422910518980002,0.924190118190755,FALSE,"not significant"
